query_id,subject_id,pct_id,ali_len,mism,gap_open,q_start,q_end,s_start,s_end,e_value,bitscore,q_len,s_len,s_gi,s_taxids,s_scinames,s_names,q_cov,s_description,cluster,tool,db
GB3LKKR01B7VFA,V1.CD9-0_GL0051156,91.43,315.0,25.0,2.0,1.0,313.0,565.0,251.0,2.999999999999999e-118,431.0,313.0,1947.0,0.0,,,,100.0,V1.CD9-0_GL0051156  [gene]  locus=C754056_1:667:2613:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01B7VFA,MH0195_GL0054242,90.48,315.0,28.0,2.0,1.0,313.0,565.0,251.0,2.9999999999999995e-113,414.0,313.0,1947.0,0.0,,,,100.0,MH0195_GL0054242  [gene]  locus=C1627992_1:3390:5336:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01B7VFA,MH0358_GL0076305,89.84,315.0,30.0,2.0,1.0,313.0,565.0,251.0,5.999999999999999e-110,403.0,313.0,1947.0,0.0,,,,100.0,MH0358_GL0076305  [gene]  locus=C916049_1:2807:4753:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01B7VFA,MH0445_GL0047682,88.92,316.0,31.0,4.0,1.0,313.0,565.0,251.0,5.999999999999999e-105,387.0,313.0,1386.0,0.0,,,,100.0,MH0445_GL0047682  [gene]  locus=C1843629_1:4403:5788:+[Lack 3'-end],179a,blastn,metahit_2014_cds
GB3LKKR01B7VFA,NOM019_GL0029934,88.96,317.0,29.0,6.0,1.0,313.0,565.0,251.0,5.999999999999999e-105,387.0,313.0,1947.0,0.0,,,,100.0,NOM019_GL0029934  [gene]  locus=C654584_1:2987:4933:+[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01B7VFA,V1.FI30_GL0086212,88.89,315.0,33.0,2.0,1.0,313.0,565.0,251.0,5.999999999999999e-105,387.0,313.0,1947.0,0.0,,,,100.0,V1.FI30_GL0086212  [gene]  locus=C1434676_1:1135:3081:+[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01B7VFA,763536994-stool3_revised_scaffold4018_1_gene6533,88.57,315.0,34.0,2.0,1.0,313.0,565.0,251.0,2.999999999999999e-103,381.0,313.0,1224.0,0.0,,,,100.0,763536994-stool3_revised_scaffold4018_1_gene6533   strand:+ start:4590 stop:5813 length:1224 start_codon:yes stop_codon:no gene_type:incomplete,179a,blastn,metahit_2014_cds
GB3LKKR01B7VFA,158337416-stool1_revised_C1265536_1_gene36068,88.64,317.0,30.0,6.0,1.0,313.0,565.0,251.0,2.999999999999999e-103,381.0,313.0,1947.0,0.0,,,,100.0,158337416-stool1_revised_C1265536_1_gene36068   strand:+ start:133 stop:2079 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179a,blastn,metahit_2014_cds
GB3LKKR01B7VFA,MH0095_GL0050325,88.4,319.0,27.0,7.0,1.0,313.0,565.0,251.0,9.999999999999999e-102,375.0,313.0,1065.0,0.0,,,,100.0,MH0095_GL0050325  [gene]  locus=C1003303_1:4684:5748:+[Lack 3'-end],179a,blastn,metahit_2014_cds
GB3LKKR01A1AS6,MH0195_GL0054242,93.68,174.0,5.0,6.0,2.0,174.0,434.0,266.0,8.999999999999998e-66,255.0,174.0,1947.0,0.0,,,,99.0,MH0195_GL0054242  [gene]  locus=C1627992_1:3390:5336:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01A1AS6,V1.FI30_GL0086212,92.26,168.0,7.0,6.0,8.0,174.0,428.0,266.0,4e-59,233.0,174.0,1947.0,0.0,,,,96.0,V1.FI30_GL0086212  [gene]  locus=C1434676_1:1135:3081:+[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01A1AS6,V1.CD9-0_GL0051156,90.8,174.0,10.0,6.0,2.0,174.0,434.0,266.0,2e-57,228.0,174.0,1947.0,0.0,,,,99.0,V1.CD9-0_GL0051156  [gene]  locus=C754056_1:667:2613:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01A1AS6,763678604-stool2_revised_scaffold14393_1_gene110546,90.23,174.0,11.0,6.0,2.0,174.0,434.0,266.0,8.999999999999998e-56,222.0,174.0,1947.0,0.0,,,,99.0,763678604-stool2_revised_scaffold14393_1_gene110546   strand:- start:779 stop:2725 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179a,blastn,metahit_2014_cds
GB3LKKR01A1AS6,MH0445_GL0047682,89.66,174.0,12.0,6.0,2.0,174.0,434.0,266.0,3.9999999999999995e-54,217.0,174.0,1386.0,0.0,,,,99.0,MH0445_GL0047682  [gene]  locus=C1843629_1:4403:5788:+[Lack 3'-end],179a,blastn,metahit_2014_cds
GB3LKKR01A1AS6,MH0358_GL0076305,89.66,174.0,12.0,6.0,2.0,174.0,434.0,266.0,3.9999999999999995e-54,217.0,174.0,1947.0,0.0,,,,99.0,MH0358_GL0076305  [gene]  locus=C916049_1:2807:4753:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01A1AS6,NOM019_GL0029934,88.51,174.0,14.0,6.0,2.0,174.0,434.0,266.0,9e-51,206.0,174.0,1947.0,0.0,,,,99.0,NOM019_GL0029934  [gene]  locus=C654584_1:2987:4933:+[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01A1AS6,O2.UC1-1_GL0072150,88.51,174.0,14.0,6.0,2.0,174.0,434.0,266.0,9e-51,206.0,174.0,1947.0,0.0,,,,99.0,O2.UC1-1_GL0072150  [gene]  locus=scaffold19115_2:999:2945:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01A1AS6,763536994-stool3_revised_scaffold4018_1_gene6533,87.93,174.0,15.0,6.0,2.0,174.0,434.0,266.0,4e-49,200.0,174.0,1224.0,0.0,,,,99.0,763536994-stool3_revised_scaffold4018_1_gene6533   strand:+ start:4590 stop:5813 length:1224 start_codon:yes stop_codon:no gene_type:incomplete,179a,blastn,metahit_2014_cds
GB3LKKR01A1AS6,MH0361_GL0034084,87.93,174.0,15.0,6.0,2.0,174.0,434.0,266.0,4e-49,200.0,174.0,1947.0,0.0,,,,99.0,MH0361_GL0034084  [gene]  locus=scaffold44043_1:1273:3219:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01DZB8X,V1.CD9-0_GL0051156,92.18,179.0,7.0,4.0,1.0,175.0,549.0,374.0,6e-63,246.0,177.0,1947.0,0.0,,,,99.0,V1.CD9-0_GL0051156  [gene]  locus=C754056_1:667:2613:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01DZB8X,763678604-stool2_revised_scaffold14393_1_gene110546,91.62,179.0,8.0,4.0,1.0,175.0,549.0,374.0,2.9999999999999994e-61,241.0,177.0,1947.0,0.0,,,,99.0,763678604-stool2_revised_scaffold14393_1_gene110546   strand:- start:779 stop:2725 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179a,blastn,metahit_2014_cds
GB3LKKR01DZB8X,MH0445_GL0047682,90.34,176.0,16.0,1.0,1.0,175.0,549.0,374.0,6e-58,230.0,177.0,1386.0,0.0,,,,99.0,MH0445_GL0047682  [gene]  locus=C1843629_1:4403:5788:+[Lack 3'-end],179a,blastn,metahit_2014_cds
GB3LKKR01DZB8X,MH0361_GL0034084,90.34,176.0,16.0,1.0,1.0,175.0,549.0,374.0,6e-58,230.0,177.0,1947.0,0.0,,,,99.0,MH0361_GL0034084  [gene]  locus=scaffold44043_1:1273:3219:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01DZB8X,MH0195_GL0054242,89.94,179.0,11.0,3.0,1.0,175.0,549.0,374.0,2.9999999999999994e-56,224.0,177.0,1947.0,0.0,,,,99.0,MH0195_GL0054242  [gene]  locus=C1627992_1:3390:5336:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01DZB8X,763536994-stool3_revised_scaffold4018_1_gene6533,90.0,170.0,17.0,0.0,1.0,170.0,549.0,380.0,2.9999999999999998e-55,220.0,177.0,1224.0,0.0,,,,96.0,763536994-stool3_revised_scaffold4018_1_gene6533   strand:+ start:4590 stop:5813 length:1224 start_codon:yes stop_codon:no gene_type:incomplete,179a,blastn,metahit_2014_cds
GB3LKKR01DZB8X,159814214-stool2_revised_C702386_1_gene67518,89.39,179.0,12.0,5.0,1.0,175.0,549.0,374.0,9.999999999999999e-55,219.0,177.0,1635.0,0.0,,,,99.0,159814214-stool2_revised_C702386_1_gene67518   strand:- start:1 stop:1635 length:1635 start_codon:yes stop_codon:no gene_type:incomplete,179a,blastn,metahit_2014_cds
GB3LKKR01DZB8X,158337416-stool1_revised_C1265536_1_gene36068,88.89,180.0,15.0,5.0,1.0,177.0,549.0,372.0,3.9999999999999995e-54,217.0,177.0,1947.0,0.0,,,,100.0,158337416-stool1_revised_C1265536_1_gene36068   strand:+ start:133 stop:2079 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179a,blastn,metahit_2014_cds
GB3LKKR01DZB8X,NOM019_GL0029934,88.64,176.0,19.0,1.0,1.0,175.0,549.0,374.0,5.9999999999999995e-53,213.0,177.0,1947.0,0.0,,,,99.0,NOM019_GL0029934  [gene]  locus=C654584_1:2987:4933:+[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01DZB8X,V1.FI30_GL0086212,88.83,179.0,13.0,4.0,1.0,175.0,549.0,374.0,5.9999999999999995e-53,213.0,177.0,1947.0,0.0,,,,99.0,V1.FI30_GL0086212  [gene]  locus=C1434676_1:1135:3081:+[Complete],179a,blastn,metahit_2014_cds
GB3LKKR02JP9RY,763678604-stool2_revised_scaffold14393_1_gene110546,94.94,316.0,14.0,2.0,1.0,314.0,565.0,250.0,3.999999999999999e-137,494.0,314.0,1947.0,0.0,,,,100.0,763678604-stool2_revised_scaffold14393_1_gene110546   strand:- start:779 stop:2725 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179a,blastn,metahit_2014_cds
GB3LKKR02JP9RY,V1.CD9-0_GL0051156,93.67,316.0,18.0,2.0,1.0,314.0,565.0,250.0,1.9999999999999994e-130,472.0,314.0,1947.0,0.0,,,,100.0,V1.CD9-0_GL0051156  [gene]  locus=C754056_1:667:2613:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR02JP9RY,MH0358_GL0076305,93.35,316.0,19.0,2.0,1.0,314.0,565.0,250.0,7.999999999999998e-129,466.0,314.0,1947.0,0.0,,,,100.0,MH0358_GL0076305  [gene]  locus=C916049_1:2807:4753:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR02JP9RY,MH0195_GL0054242,93.04,316.0,20.0,2.0,1.0,314.0,565.0,250.0,3.9999999999999985e-127,460.0,314.0,1947.0,0.0,,,,100.0,MH0195_GL0054242  [gene]  locus=C1627992_1:3390:5336:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR02JP9RY,159814214-stool2_revised_C702386_1_gene67518,92.09,316.0,23.0,2.0,1.0,314.0,565.0,250.0,3.9999999999999997e-122,444.0,314.0,1635.0,0.0,,,,100.0,159814214-stool2_revised_C702386_1_gene67518   strand:- start:1 stop:1635 length:1635 start_codon:yes stop_codon:no gene_type:incomplete,179a,blastn,metahit_2014_cds
GB3LKKR02JP9RY,763536994-stool3_revised_scaffold4018_1_gene6533,91.46,316.0,25.0,2.0,1.0,314.0,565.0,250.0,7.999999999999999e-119,433.0,314.0,1224.0,0.0,,,,100.0,763536994-stool3_revised_scaffold4018_1_gene6533   strand:+ start:4590 stop:5813 length:1224 start_codon:yes stop_codon:no gene_type:incomplete,179a,blastn,metahit_2014_cds
GB3LKKR02JP9RY,MH0445_GL0047682,91.48,317.0,23.0,4.0,1.0,314.0,565.0,250.0,7.999999999999999e-119,433.0,314.0,1386.0,0.0,,,,100.0,MH0445_GL0047682  [gene]  locus=C1843629_1:4403:5788:+[Lack 3'-end],179a,blastn,metahit_2014_cds
GB3LKKR02JP9RY,NOM019_GL0029934,90.88,318.0,23.0,6.0,1.0,314.0,565.0,250.0,1.9999999999999994e-115,422.0,314.0,1947.0,0.0,,,,100.0,NOM019_GL0029934  [gene]  locus=C654584_1:2987:4933:+[Complete],179a,blastn,metahit_2014_cds
GB3LKKR02JP9RY,V1.FI30_GL0086212,90.51,316.0,28.0,2.0,1.0,314.0,565.0,250.0,7.999999999999999e-114,416.0,314.0,1947.0,0.0,,,,100.0,V1.FI30_GL0086212  [gene]  locus=C1434676_1:1135:3081:+[Complete],179a,blastn,metahit_2014_cds
GB3LKKR02JP9RY,MH0361_GL0034084,90.51,316.0,28.0,2.0,1.0,314.0,565.0,250.0,7.999999999999999e-114,416.0,314.0,1947.0,0.0,,,,100.0,MH0361_GL0034084  [gene]  locus=scaffold44043_1:1273:3219:-[Complete],179a,blastn,metahit_2014_cds
GB3LKKR01C2BL0,V1.CD9-0_GL0051156,93.56,233.0,9.0,3.0,2.0,231.0,338.0,567.0,9.999999999999999e-92,342.0,231.0,1947.0,0.0,,,,99.0,V1.CD9-0_GL0051156  [gene]  locus=C754056_1:667:2613:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01C2BL0,763678604-stool2_revised_scaffold14393_1_gene110546,92.7,233.0,11.0,3.0,2.0,231.0,338.0,567.0,2e-88,331.0,231.0,1947.0,0.0,,,,99.0,763678604-stool2_revised_scaffold14393_1_gene110546   strand:- start:779 stop:2725 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179b,blastn,metahit_2014_cds
GB3LKKR01C2BL0,MH0195_GL0054242,92.27,233.0,12.0,2.0,2.0,231.0,338.0,567.0,9.999999999999997e-87,326.0,231.0,1947.0,0.0,,,,99.0,MH0195_GL0054242  [gene]  locus=C1627992_1:3390:5336:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01C2BL0,MH0445_GL0047682,91.74,230.0,19.0,0.0,2.0,231.0,338.0,567.0,4e-85,320.0,231.0,1386.0,0.0,,,,99.0,MH0445_GL0047682  [gene]  locus=C1843629_1:4403:5788:+[Lack 3'-end],179b,blastn,metahit_2014_cds
GB3LKKR01C2BL0,V1.FI30_GL0086212,91.45,234.0,14.0,3.0,1.0,231.0,337.0,567.0,5.999999999999998e-84,316.0,231.0,1947.0,0.0,,,,100.0,V1.FI30_GL0086212  [gene]  locus=C1434676_1:1135:3081:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01C2BL0,MH0361_GL0034084,91.3,230.0,20.0,0.0,2.0,231.0,338.0,567.0,1.9999999999999997e-83,315.0,231.0,1947.0,0.0,,,,99.0,MH0361_GL0034084  [gene]  locus=scaffold44043_1:1273:3219:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01C2BL0,NOM019_GL0029934,90.87,230.0,21.0,0.0,2.0,231.0,338.0,567.0,1e-81,309.0,231.0,1947.0,0.0,,,,99.0,NOM019_GL0029934  [gene]  locus=C654584_1:2987:4933:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01C2BL0,MH0358_GL0076305,90.95,232.0,17.0,3.0,2.0,231.0,338.0,567.0,1e-81,309.0,231.0,1947.0,0.0,,,,99.0,MH0358_GL0076305  [gene]  locus=C916049_1:2807:4753:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01C2BL0,763536994-stool3_revised_scaffold4018_1_gene6533,90.43,230.0,22.0,0.0,2.0,231.0,338.0,567.0,4.999999999999999e-80,303.0,231.0,1224.0,0.0,,,,99.0,763536994-stool3_revised_scaffold4018_1_gene6533   strand:+ start:4590 stop:5813 length:1224 start_codon:yes stop_codon:no gene_type:incomplete,179b,blastn,metahit_2014_cds
GB3LKKR01C2BL0,MH0120_GL0068845,90.43,230.0,22.0,0.0,2.0,231.0,338.0,567.0,4.999999999999999e-80,303.0,231.0,1947.0,0.0,,,,99.0,MH0120_GL0068845  [gene]  locus=C1283447_1:394:2340:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01EB2BL,763678604-stool2_revised_scaffold14393_1_gene110546,90.06,171.0,11.0,3.0,1.0,168.0,407.0,574.0,3.9999999999999995e-54,217.0,168.0,1947.0,0.0,,,,100.0,763678604-stool2_revised_scaffold14393_1_gene110546   strand:- start:779 stop:2725 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179b,blastn,metahit_2014_cds
GB3LKKR01EB2BL,V1.CD9-0_GL0051156,91.3,161.0,8.0,3.0,1.0,158.0,407.0,564.0,1e-53,215.0,168.0,1947.0,0.0,,,,94.0,V1.CD9-0_GL0051156  [gene]  locus=C754056_1:667:2613:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01EB2BL,MH0445_GL0047682,88.69,168.0,19.0,0.0,1.0,168.0,407.0,574.0,9e-51,206.0,168.0,1386.0,0.0,,,,100.0,MH0445_GL0047682  [gene]  locus=C1843629_1:4403:5788:+[Lack 3'-end],179b,blastn,metahit_2014_cds
GB3LKKR01EB2BL,763536994-stool3_revised_scaffold4018_1_gene6533,87.5,168.0,21.0,0.0,1.0,168.0,407.0,574.0,1.9999999999999997e-47,195.0,168.0,1224.0,0.0,,,,100.0,763536994-stool3_revised_scaffold4018_1_gene6533   strand:+ start:4590 stop:5813 length:1224 start_codon:yes stop_codon:no gene_type:incomplete,179b,blastn,metahit_2014_cds
GB3LKKR01EB2BL,159814214-stool2_revised_C702386_1_gene67518,87.72,171.0,15.0,4.0,1.0,168.0,407.0,574.0,1.9999999999999997e-47,195.0,168.0,1635.0,0.0,,,,100.0,159814214-stool2_revised_C702386_1_gene67518   strand:- start:1 stop:1635 length:1635 start_codon:yes stop_codon:no gene_type:incomplete,179b,blastn,metahit_2014_cds
GB3LKKR01EB2BL,MH0195_GL0054242,87.72,171.0,15.0,2.0,1.0,168.0,407.0,574.0,1.9999999999999997e-47,195.0,168.0,1947.0,0.0,,,,100.0,MH0195_GL0054242  [gene]  locus=C1627992_1:3390:5336:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01EB2BL,158337416-stool1_revised_C1265536_1_gene36068,87.06,170.0,18.0,4.0,1.0,168.0,407.0,574.0,9e-46,189.0,168.0,1947.0,0.0,,,,100.0,158337416-stool1_revised_C1265536_1_gene36068   strand:+ start:133 stop:2079 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179b,blastn,metahit_2014_cds
GB3LKKR01EB2BL,MH0358_GL0076305,87.06,170.0,18.0,3.0,1.0,168.0,407.0,574.0,9e-46,189.0,168.0,1947.0,0.0,,,,100.0,MH0358_GL0076305  [gene]  locus=C916049_1:2807:4753:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01EB2BL,MH0120_GL0068845,86.9,168.0,22.0,0.0,1.0,168.0,407.0,574.0,9e-46,189.0,168.0,1947.0,0.0,,,,100.0,MH0120_GL0068845  [gene]  locus=C1283447_1:394:2340:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR01EB2BL,NOM019_GL0029934,86.31,168.0,23.0,0.0,1.0,168.0,407.0,574.0,4e-44,183.0,168.0,1947.0,0.0,,,,100.0,NOM019_GL0029934  [gene]  locus=C654584_1:2987:4933:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02ITVHK,763678604-stool2_revised_scaffold14393_1_gene110546,96.22,238.0,8.0,1.0,1.0,237.0,337.0,574.0,9.999999999999998e-106,388.0,237.0,1947.0,0.0,,,,100.0,763678604-stool2_revised_scaffold14393_1_gene110546   strand:- start:779 stop:2725 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179b,blastn,metahit_2014_cds
GB3LKKR02ITVHK,MH0195_GL0054242,94.54,238.0,12.0,1.0,1.0,237.0,337.0,574.0,5.9999999999999985e-99,366.0,237.0,1947.0,0.0,,,,100.0,MH0195_GL0054242  [gene]  locus=C1627992_1:3390:5336:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02ITVHK,V1.CD9-0_GL0051156,94.12,238.0,13.0,1.0,1.0,237.0,337.0,574.0,2.999999999999999e-97,361.0,237.0,1947.0,0.0,,,,100.0,V1.CD9-0_GL0051156  [gene]  locus=C754056_1:667:2613:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02ITVHK,MH0358_GL0076305,94.12,238.0,13.0,1.0,1.0,237.0,337.0,574.0,2.999999999999999e-97,361.0,237.0,1947.0,0.0,,,,100.0,MH0358_GL0076305  [gene]  locus=C916049_1:2807:4753:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02ITVHK,NOM019_GL0029934,92.5,240.0,13.0,5.0,1.0,237.0,337.0,574.0,9.999999999999998e-91,339.0,237.0,1947.0,0.0,,,,100.0,NOM019_GL0029934  [gene]  locus=C654584_1:2987:4933:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02ITVHK,159814214-stool2_revised_C702386_1_gene67518,92.37,236.0,17.0,1.0,3.0,237.0,339.0,574.0,1.9999999999999997e-89,335.0,237.0,1635.0,0.0,,,,99.0,159814214-stool2_revised_C702386_1_gene67518   strand:- start:1 stop:1635 length:1635 start_codon:yes stop_codon:no gene_type:incomplete,179b,blastn,metahit_2014_cds
GB3LKKR02ITVHK,MH0361_GL0034084,92.02,238.0,18.0,1.0,1.0,237.0,337.0,574.0,5.9999999999999985e-89,333.0,237.0,1947.0,0.0,,,,100.0,MH0361_GL0034084  [gene]  locus=scaffold44043_1:1273:3219:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02ITVHK,MH0445_GL0047682,91.63,239.0,17.0,3.0,1.0,237.0,337.0,574.0,2.9999999999999997e-87,327.0,237.0,1386.0,0.0,,,,100.0,MH0445_GL0047682  [gene]  locus=C1843629_1:4403:5788:+[Lack 3'-end],179b,blastn,metahit_2014_cds
GB3LKKR02ITVHK,V1.FI30_GL0086212,91.56,237.0,19.0,1.0,2.0,237.0,338.0,574.0,9.999999999999997e-87,326.0,237.0,1947.0,0.0,,,,99.0,V1.FI30_GL0086212  [gene]  locus=C1434676_1:1135:3081:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02ITVHK,763536994-stool3_revised_scaffold4018_1_gene6533,91.18,238.0,20.0,1.0,1.0,237.0,337.0,574.0,1e-85,322.0,237.0,1224.0,0.0,,,,100.0,763536994-stool3_revised_scaffold4018_1_gene6533   strand:+ start:4590 stop:5813 length:1224 start_codon:yes stop_codon:no gene_type:incomplete,179b,blastn,metahit_2014_cds
GB3LKKR02JWM4O,MH0350_GL0030503,89.24,158.0,17.0,0.0,1.0,158.0,417.0,574.0,1e-48,198.0,158.0,1140.0,0.0,,,,100.0,MH0350_GL0030503  [gene]  locus=C1242055_1:2:1141:-[Lack 3'-end],179b,blastn,metahit_2014_cds
GB3LKKR02JWM4O,159814214-stool2_revised_C702386_1_gene67518,87.34,158.0,20.0,0.0,1.0,158.0,417.0,574.0,1e-43,182.0,158.0,1635.0,0.0,,,,100.0,159814214-stool2_revised_C702386_1_gene67518   strand:- start:1 stop:1635 length:1635 start_codon:yes stop_codon:no gene_type:incomplete,179b,blastn,metahit_2014_cds
GB3LKKR02JWM4O,763961826-stool2_revised_C698346_1_gene78348,87.34,158.0,20.0,0.0,1.0,158.0,417.0,574.0,1e-43,182.0,158.0,1947.0,0.0,,,,100.0,763961826-stool2_revised_C698346_1_gene78348   strand:+ start:1638 stop:3584 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179b,blastn,metahit_2014_cds
GB3LKKR02JWM4O,763678604-stool2_revised_scaffold14393_1_gene110546,87.42,159.0,18.0,2.0,1.0,158.0,417.0,574.0,1e-43,182.0,158.0,1947.0,0.0,,,,100.0,763678604-stool2_revised_scaffold14393_1_gene110546   strand:- start:779 stop:2725 length:1947 start_codon:yes stop_codon:yes gene_type:complete,179b,blastn,metahit_2014_cds
GB3LKKR02JWM4O,MH0195_GL0054242,87.34,158.0,20.0,0.0,1.0,158.0,417.0,574.0,1e-43,182.0,158.0,1947.0,0.0,,,,100.0,MH0195_GL0054242  [gene]  locus=C1627992_1:3390:5336:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02JWM4O,NOM019_GL0029934,86.88,160.0,17.0,4.0,1.0,158.0,417.0,574.0,7e-42,176.0,158.0,1947.0,0.0,,,,100.0,NOM019_GL0029934  [gene]  locus=C654584_1:2987:4933:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02JWM4O,MH0358_GL0076305,86.71,158.0,21.0,0.0,1.0,158.0,417.0,574.0,7e-42,176.0,158.0,1947.0,0.0,,,,100.0,MH0358_GL0076305  [gene]  locus=C916049_1:2807:4753:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02JWM4O,V1.FI30_GL0086212,86.16,159.0,20.0,2.0,1.0,158.0,417.0,574.0,2.9999999999999994e-40,171.0,158.0,1947.0,0.0,,,,100.0,V1.FI30_GL0086212  [gene]  locus=C1434676_1:1135:3081:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02JWM4O,MH0120_GL0068845,86.08,158.0,22.0,0.0,1.0,158.0,417.0,574.0,2.9999999999999994e-40,171.0,158.0,1947.0,0.0,,,,100.0,MH0120_GL0068845  [gene]  locus=C1283447_1:394:2340:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02JWM4O,MH0095_GL0050325,85.44,158.0,23.0,0.0,1.0,158.0,417.0,574.0,1e-38,165.0,158.0,1065.0,0.0,,,,100.0,MH0095_GL0050325  [gene]  locus=C1003303_1:4684:5748:+[Lack 3'-end],179b,blastn,metahit_2014_cds
GB3LKKR02IKPFQ,MH0039_GL0018307,97.5,160.0,4.0,0.0,3.0,162.0,339.0,498.0,1.9999999999999994e-71,274.0,162.0,1944.0,0.0,,,,99.0,MH0039_GL0018307  [gene]  locus=scaffold66015_3:2669:4612:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02IKPFQ,MH0390_GL0065040,97.45,157.0,4.0,0.0,3.0,159.0,93.0,249.0,1e-69,268.0,162.0,726.0,0.0,,,,97.0,MH0390_GL0065040  [gene]  locus=scaffold140355_9:1:726:+[Lack both ends],179b,blastn,metahit_2014_cds
GB3LKKR02IKPFQ,MH0350_GL0030503,96.88,160.0,5.0,0.0,3.0,162.0,339.0,498.0,1e-69,268.0,162.0,1140.0,0.0,,,,99.0,MH0350_GL0030503  [gene]  locus=C1242055_1:2:1141:-[Lack 3'-end],179b,blastn,metahit_2014_cds
GB3LKKR02IKPFQ,MH0409_GL0129297,95.6,159.0,7.0,0.0,4.0,162.0,340.0,498.0,7.999999999999999e-66,255.0,162.0,1944.0,0.0,,,,98.0,MH0409_GL0129297  [gene]  locus=scaffold117357_2:969:2912:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02IKPFQ,MH0173_GL0108998,94.38,160.0,9.0,0.0,3.0,162.0,339.0,498.0,5e-63,246.0,162.0,642.0,0.0,,,,99.0,MH0173_GL0108998  [gene]  locus=scaffold46377_2:2:643:-[Lack 3'-end],179b,blastn,metahit_2014_cds
GB3LKKR02IKPFQ,MH0413_GL0135536,94.16,154.0,9.0,0.0,3.0,156.0,339.0,492.0,1e-59,235.0,162.0,1944.0,0.0,,,,95.0,MH0413_GL0135536  [gene]  locus=scaffold143833_1:3436:5379:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02IKPFQ,MH0033_GL0005946,94.16,154.0,9.0,0.0,3.0,156.0,339.0,492.0,1e-59,235.0,162.0,1947.0,0.0,,,,95.0,MH0033_GL0005946  [gene]  locus=scaffold47970_1:3003:4949:+[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02IKPFQ,MH0136_GL0000112,94.12,153.0,9.0,0.0,3.0,155.0,339.0,491.0,4e-59,233.0,162.0,1947.0,0.0,,,,94.0,MH0136_GL0000112  [gene]  locus=C1259564_1:2065:4011:-[Complete],179b,blastn,metahit_2014_cds
GB3LKKR02IKPFQ,MH0100_GL0100930,93.51,154.0,10.0,0.0,3.0,156.0,339.0,492.0,5e-58,230.0,162.0,1944.0,0.0,,,,95.0,MH0100_GL0100930  [gene]  locus=C1657075_1:676:2619:-[Complete],179b,blastn,metahit_2014_cds
